id,orders_id,product_id,quantity,total_price
1232,4592,38,1,385
1233,4783,13,3,5478
1234,6534,2,1,75
1235,1468,19,3,69
1236,9390,46,1,16
1237,3473,49,2,78
1238,8565,13,1,1826
1239,5796,21,2,4014
1240,8730,13,2,3652
1241,262,35,1,602
1242,2830,13,5,9130
1243,587,42,3,291
1244,1661,24,1,2663
1245,964,14,4,7096
1246,9490,34,2,286
1247,8771,1,2,42
1248,2658,38,1,385
1249,3691,3,3,210
1250,9904,5,2,58
1251,7268,16,4,168
1252,5781,24,5,13315
1253,8809,16,1,42
1254,8461,11,1,1373
1255,2516,14,2,3548
1256,7960,47,1,32
1257,299,16,2,84
1258,8477,29,1,110
1259,4174,29,1,110
1260,9524,11,3,4119
1261,3977,34,1,143
1262,311,48,5,275
1263,3476,3,1,70
1264,4651,0,1,96
1265,3015,49,1,39
1266,7158,3,1,70
1267,1850,0,1,96
1268,7656,2,1,75
1269,6074,48,1,55
1270,6561,7,1,10
1271,1514,13,3,5478
1272,7447,49,1,39
1273,4203,43,2,206
1274,5647,5,1,29
1275,4341,6,1,15
1276,3237,42,1,97
1277,4727,38,1,385
1278,1997,41,1,61
1279,3376,7,2,20
1280,6661,40,4,512
1281,8469,1,2,42
1282,900,25,2,288
1283,3758,26,1,53
1284,7148,8,5,75
1285,7241,49,2,78
1286,1054,28,1,186
1287,2955,41,4,244
1288,8254,32,1,164
1289,3030,18,2,40
1290,9470,21,1,2007
1291,4124,7,3,30
1292,4060,22,1,1152
1293,2024,11,5,6865
1294,9669,16,4,168
1295,2304,27,1,136
1296,3970,20,5,8600
1297,3456,18,1,20
1298,7935,5,1,29
1299,3134,5,1,29
1300,5027,3,1,70
1301,4763,4,5,285
1302,8696,34,1,143
1303,3143,19,1,23
1304,3492,44,1,82
1305,8974,17,1,45
1306,3658,3,1,70
1307,4817,46,4,64
1308,8479,29,1,110
1309,2128,40,2,256
1310,6546,31,2,340
1311,8486,47,1,32
1312,4262,48,1,55
1313,2979,7,1,10
1314,4235,25,1,144
1315,6536,38,1,385
1316,5153,44,2,164
1317,7767,26,3,159
1318,6482,5,1,29
1319,1932,13,1,1826
1320,2126,13,2,3652
1321,486,31,1,170
1322,9505,1,3,63
1323,6235,34,2,286
1324,1177,4,1,57
1325,4557,43,1,103
1326,964,25,3,432
1327,215,1,4,84
1328,7376,2,1,75
1329,549,5,2,58
1330,9559,23,3,8385
1331,4690,7,1,10
1332,572,41,4,244
1333,1773,10,4,7808
1334,1154,29,5,550
1335,2676,8,1,15
1336,1843,40,5,640
1337,6431,6,3,45
1338,1891,22,1,1152
1339,682,41,5,305
1340,7095,40,1,128
1341,9049,48,1,55
1342,8802,18,1,20
1343,5591,30,1,110
1344,310,8,2,30
1345,8759,25,1,144
1346,3034,30,3,330
1347,4417,29,2,220
1348,5114,35,5,3010
1349,1383,4,3,171
1350,6708,19,3,69
1351,1455,13,1,1826
1352,9464,48,3,165
1353,1116,32,1,164
1354,7160,26,4,212
1355,3126,15,1,46
1356,6935,6,1,15
1357,6943,34,1,143
1358,3912,8,1,15
1359,6127,48,1,55
1360,1110,13,1,1826
1361,8056,7,1,10
1362,230,48,1,55
1363,1324,6,1,15
1364,6486,15,1,46
1365,7990,20,3,5160
1366,5839,42,1,97
1367,9631,6,1,15
1368,325,35,1,602
1369,6248,47,1,32
1370,8379,38,4,1540
1371,2501,5,2,58
1372,8637,35,4,2408
1373,9816,44,4,328
1374,4067,46,3,48
1375,8056,17,1,45
1376,6284,29,1,110
1377,7841,30,2,220
1378,4120,33,5,555
1379,9161,33,1,111
1380,947,8,2,30
1381,7047,23,1,2795
1382,47,22,1,1152
1383,830,39,3,1740
1384,3467,23,2,5590
1385,1151,8,2,30
1386,6193,14,2,3548
1387,6507,29,1,110
1388,9114,2,1,75
1389,3658,24,2,5326
1390,170,37,1,493
1391,8121,45,1,36
1392,3625,41,1,61
1393,2569,31,1,170
1394,5144,41,1,61
1395,1398,39,1,580
1396,6094,14,2,3548
1397,502,26,1,53
1398,8974,45,2,72
1399,3443,0,2,192
1400,1375,24,1,2663
1401,9959,9,1,11
1402,9852,49,1,39
1403,8216,16,5,210
1404,8005,25,5,720
1405,3234,22,2,2304
1406,4025,1,1,21
1407,5322,30,2,220
1408,8911,4,1,57
1409,2195,31,1,170
1410,2771,9,1,11
1411,8892,0,1,96
1412,9626,27,4,544
1413,5535,36,2,754
1414,1485,30,1,110
1415,3515,32,3,492
1416,8263,0,1,96
1417,6809,18,4,80
1418,609,12,1,1992
1419,1908,27,3,408
1420,9510,20,1,1720
1421,4155,42,1,97
1422,1371,34,1,143
1423,8312,34,1,143
1424,6341,46,3,48
1425,9737,17,2,90
1426,9721,27,1,136
1427,4035,49,5,195
1428,4004,48,1,55
1429,4178,38,2,770
1430,8088,12,5,9960
1431,3587,20,1,1720
1432,3958,27,1,136
1433,1322,28,3,558
1434,4812,0,1,96
1435,3280,37,1,493
1436,937,35,2,1204
1437,5296,42,1,97
1438,3264,11,1,1373
1439,3696,10,1,1952
1440,4133,21,1,2007
1441,42,9,1,11
1442,4929,30,1,110
1443,281,34,1,143
1444,5616,3,1,70
1445,140,46,3,48
1446,5600,21,1,2007
1447,8507,24,2,5326
1448,959,20,1,1720
1449,2107,9,2,22
1450,9505,22,2,2304
1451,5800,12,2,3984
1452,7030,19,1,23
1453,1654,16,5,210
1454,4890,7,1,10
1455,2818,26,1,53
1456,1759,30,1,110
1457,6674,19,3,69
1458,6781,40,4,512
1459,2368,24,2,5326
1460,7735,28,1,186
1461,1869,0,1,96
1462,4758,34,1,143
1463,642,10,3,5856
1464,1416,26,1,53
1465,5996,19,1,23
1466,2144,30,1,110
1467,657,27,1,136
1468,4985,38,1,385
1469,2132,41,1,61
1470,4314,30,1,110
1471,1857,23,1,2795
1472,7197,18,1,20
1473,7103,37,1,493
1474,8743,46,2,32
1475,9628,16,1,42
1476,7747,2,2,150
1477,1647,28,3,558
1478,1796,28,1,186
1479,1476,22,1,1152
1480,5945,4,2,114
1481,6908,38,3,1155
1482,4159,0,3,288
1483,2112,46,3,48
1484,2038,47,1,32
1485,8965,9,4,44
1486,1797,43,2,206
1487,4589,28,1,186
1488,5549,48,1,55
1489,16,26,2,106
1490,6640,16,1,42
1491,3034,6,5,75
1492,1904,28,1,186
1493,2980,46,2,32
1494,8372,41,1,61
1495,3640,39,3,1740
1496,4477,1,3,63
1497,6869,27,1,136
1498,9768,25,5,720
1499,9929,34,1,143
1500,1779,34,1,143
1501,6307,34,3,429
1502,5309,29,3,330
1503,5822,10,1,1952
1504,8978,49,3,117
1505,4923,10,2,3904
1506,2898,28,2,372
1507,7100,13,1,1826
1508,3444,40,1,128
1509,7134,21,2,4014
1510,2902,32,1,164
1511,2732,47,2,64
1512,4764,3,2,140
1513,5963,48,1,55
1514,4267,40,5,640
1515,2436,36,1,377
1516,7195,47,1,32
1517,2292,35,2,1204
1518,4665,5,2,58
1519,904,4,1,57
1520,7205,33,1,111
1521,1724,45,1,36
1522,4747,39,1,580
1523,1872,25,1,144
1524,804,16,1,42
1525,6116,9,1,11
1526,4813,17,1,45
1527,1494,1,3,63
1528,8141,10,5,9760
1529,2028,47,5,160
1530,8898,39,1,580
1531,830,43,1,103
1532,1214,30,2,220
1533,9995,48,1,55
1534,4534,15,1,46
1535,1491,27,1,136
1536,1918,29,3,330
1537,32,26,1,53
1538,5870,20,4,6880
1539,2826,29,1,110
1540,1734,10,1,1952
1541,9787,16,1,42
1542,2855,34,1,143
1543,7757,14,5,8870
1544,1245,45,2,72
1545,7633,45,1,36
1546,27,4,1,57
1547,148,20,2,3440
1548,7178,36,3,1131
1549,7784,29,3,330
1550,4603,37,3,1479
1551,97,14,4,7096
1552,5579,32,1,164
1553,3616,44,2,164
1554,3682,31,1,170
1555,9841,15,2,92
1556,4116,47,2,64
1557,1892,36,3,1131
1558,2817,40,1,128
1559,9820,4,1,57
1560,5847,26,1,53
1561,5696,34,2,286
1562,7557,34,1,143
1563,6913,48,1,55
1564,1358,10,1,1952
1565,7555,21,5,10035
1566,5002,38,4,1540
1567,3746,28,3,558
1568,3220,10,1,1952
1569,9230,9,2,22
1570,7535,37,3,1479
1571,9793,36,1,377
1572,7171,47,2,64
1573,7799,36,1,377
1574,454,18,1,20
1575,5835,29,2,220
1576,2086,31,2,340
1577,6694,1,3,63
1578,6361,29,1,110
1579,6086,7,3,30
1580,805,3,2,140
1581,1628,19,1,23
1582,3697,15,1,46
1583,3839,41,2,122
1584,1974,17,2,90
1585,6258,37,3,1479
1586,7143,15,5,230
1587,6322,11,4,5492
1588,3200,33,5,555
1589,4683,47,1,32
1590,8678,2,1,75
1591,9193,10,1,1952
1592,6210,17,1,45
1593,1759,9,1,11
1594,9003,44,2,164
1595,1611,44,1,82
1596,8653,23,4,11180
1597,5349,46,1,16
1598,8211,38,1,385
1599,2355,0,4,384
1600,5241,30,1,110
1601,7081,5,1,29
1602,7441,21,1,2007
1603,1678,44,1,82
1604,7015,25,1,144
1605,6078,16,3,126
1606,776,8,3,45
1607,1621,3,1,70
1608,2190,15,1,46
1609,1029,31,1,170
1610,617,42,1,97
1611,6620,40,1,128
1612,2460,40,2,256
1613,578,4,1,57
1614,3534,0,2,192
1615,9065,4,2,114
1616,6610,26,1,53
1617,7188,31,1,170
1618,1474,11,1,1373
1619,4553,15,2,92
1620,9327,44,1,82
1621,4999,43,2,206
1622,293,8,1,15
1623,488,39,2,1160
1624,3297,18,1,20
1625,7744,45,5,180
1626,5624,17,4,180
1627,9683,6,3,45
1628,9469,21,1,2007
1629,2817,2,1,75
1630,7709,31,1,170
1631,5628,10,1,1952
1632,425,28,1,186
1633,146,32,4,656
1634,8436,49,4,156
1635,8366,10,4,7808
1636,181,13,3,5478
1637,7745,43,3,309
1638,4173,15,5,230
1639,1940,48,2,110
1640,8455,44,1,82
1641,1693,18,1,20
1642,1239,45,1,36
1643,3203,40,1,128
1644,2293,45,1,36
1645,6024,0,5,480
1646,9461,38,1,385
1647,6769,4,1,57
1648,7368,23,1,2795
1649,6993,17,1,45
1650,9402,39,3,1740
1651,3700,20,1,1720
1652,487,26,1,53
1653,8178,42,1,97
1654,3312,33,1,111
1655,2190,9,1,11
1656,1578,29,1,110
1657,9789,48,1,55
1658,3557,42,1,97
1659,5993,21,1,2007
1660,8061,32,2,328
1661,4829,9,1,11
1662,6913,29,2,220
1663,3125,47,2,64
1664,9601,33,1,111
1665,9734,42,1,97
1666,8247,48,1,55
1667,6979,25,2,288
1668,473,12,1,1992
1669,9226,14,3,5322
1670,9698,7,2,20
1671,1958,36,1,377
1672,5167,46,4,64
1673,7661,18,1,20
1674,6700,27,1,136
1675,9856,5,2,58
1676,8331,2,1,75
1677,8424,11,2,2746
1678,4619,23,2,5590
1679,5835,42,5,485
1680,1117,33,3,333
1681,8979,38,2,770
1682,785,40,1,128
1683,8832,33,2,222
1684,2735,36,1,377
1685,8688,39,3,1740
1686,1197,3,4,280
1687,1326,30,3,330
1688,4353,22,1,1152
1689,6218,6,3,45
1690,5768,7,1,10
1691,7359,33,4,444
1692,1420,23,2,5590
1693,9496,33,1,111
1694,8452,18,3,60
1695,4897,31,2,340
1696,4545,10,1,1952
1697,7145,18,2,40
1698,8481,46,2,32
1699,6492,24,1,2663
1700,901,10,1,1952
1701,2684,42,2,194
1702,8535,36,4,1508
1703,7726,4,1,57
1704,5243,0,4,384
1705,9095,24,2,5326
1706,5561,37,1,493
1707,4771,14,1,1774
1708,4431,20,3,5160
1709,9689,40,3,384
1710,7149,24,1,2663
1711,8250,20,1,1720
1712,1363,23,1,2795
1713,3473,16,1,42
1714,7672,15,1,46
1715,7223,24,1,2663
1716,3933,25,1,144
1717,4754,32,2,328
1718,7293,25,1,144
1719,804,24,3,7989
1720,6684,37,1,493
1721,2212,30,3,330
1722,1406,31,1,170
1723,2709,11,1,1373
1724,7242,44,1,82
1725,865,16,1,42
1726,2767,18,3,60
1727,7309,38,1,385
1728,2305,39,4,2320
1729,5407,1,1,21
1730,2852,34,1,143
1731,1744,15,1,46
1732,37,25,3,432
1733,3333,13,1,1826
1734,7543,25,5,720
1735,2230,38,4,1540
1736,3710,38,1,385
1737,4547,42,1,97
1738,513,14,3,5322
1739,2334,5,1,29
1740,1268,25,3,432
1741,9389,37,1,493
1742,1444,30,1,110
1743,1642,40,1,128
1744,8365,40,5,640
1745,6902,28,1,186
1746,8481,26,1,53
1747,6091,26,4,212
1748,3362,38,1,385
1749,5651,8,1,15
1750,8901,35,1,602
1751,9951,46,1,16
1752,4683,1,1,21
1753,2041,2,1,75
1754,9156,16,2,84
1755,4263,2,1,75
1756,6414,18,2,40
1757,1518,18,1,20
1758,8034,9,1,11
1759,3745,28,1,186
1760,5098,41,1,61
1761,3068,15,1,46
1762,2865,37,1,493
1763,2097,19,3,69
1764,1000,8,1,15
1765,4729,14,1,1774
1766,3566,41,1,61
1767,6722,31,4,680
1768,6553,1,1,21
1769,7085,1,5,105
1770,8745,45,2,72
1771,2548,42,4,388
1772,8675,42,2,194
1773,9158,25,2,288
1774,7150,43,1,103
1775,463,40,1,128
1776,419,0,1,96
1777,8806,11,1,1373
1778,4059,13,3,5478
1779,6333,40,2,256
1780,9174,7,1,10
1781,4196,47,2,64
1782,9552,2,1,75
1783,3142,1,4,84
1784,9578,34,2,286
1785,7966,12,4,7968
1786,3063,37,1,493
1787,2855,31,1,170
1788,1344,29,1,110
1789,5956,21,1,2007
1790,5370,16,1,42
1791,7338,28,2,372
1792,516,18,2,40
1793,3932,30,1,110
1794,7802,39,2,1160
1795,7938,11,2,2746
1796,1382,2,1,75
1797,2701,28,1,186
1798,4961,4,5,285
1799,2176,21,1,2007
1800,3422,43,1,103
1801,2808,12,3,5976
1802,3299,18,1,20
1803,7359,47,1,32
1804,1676,34,1,143
1805,9209,32,1,164
1806,1636,43,1,103
1807,9088,11,1,1373
1808,1251,6,1,15
1809,8513,29,1,110
1810,4966,0,1,96
1811,8389,32,1,164
1812,6810,47,3,96
1813,5101,39,1,580
1814,8705,30,1,110
1815,2410,2,1,75
1816,9171,9,4,44
1817,3579,1,1,21
1818,5882,27,1,136
1819,2236,31,1,170
1820,1102,2,2,150
1821,9063,35,1,602
1822,9687,37,1,493
1823,2990,18,1,20
1824,4518,48,1,55
1825,5996,45,3,108
1826,3859,7,1,10
1827,8497,5,1,29
1828,3016,28,1,186
1829,5505,31,1,170
1830,3041,6,3,45
1831,3430,19,2,46
1832,3368,19,5,115
1833,9853,17,5,225
1834,367,18,1,20
1835,3356,21,1,2007
1836,7026,42,4,388
1837,7183,35,1,602
1838,7919,2,1,75
1839,596,30,1,110
1840,5823,42,2,194
1841,3604,37,1,493
1842,5043,7,1,10
1843,7106,31,1,170
1844,8672,35,1,602
1845,9881,1,2,42
1846,7693,31,1,170
1847,6102,28,3,558
1848,2192,41,2,122
1849,1020,12,2,3984
1850,2617,29,1,110
1851,1561,28,1,186
1852,3070,11,3,4119
1853,1553,38,2,770
1854,1202,39,1,580
1855,3206,11,1,1373
1856,8946,21,1,2007
1857,9115,4,1,57
1858,6114,28,1,186
1859,3890,46,2,32
1860,1964,30,1,110
1861,3821,49,1,39
1862,1471,37,1,493
1863,6588,40,1,128
1864,1768,8,2,30
1865,8079,28,1,186
1866,2442,34,4,572
1867,5319,15,2,92
1868,7446,19,1,23
1869,7403,47,1,32
1870,1296,35,4,2408
1871,4959,44,1,82
1872,1950,23,1,2795
1873,758,27,2,272
1874,4069,39,4,2320
1875,5217,45,1,36
1876,8119,13,1,1826
1877,4605,25,5,720
1878,8560,4,1,57
1879,4537,28,1,186
1880,9276,45,1,36
1881,9114,36,2,754
1882,1007,26,1,53
1883,5739,37,3,1479
1884,2954,35,4,2408
1885,3926,4,3,171
1886,5844,4,1,57
1887,323,46,5,80
1888,6487,49,3,117
1889,8879,25,4,576
1890,3979,18,5,100
1891,7125,32,3,492
1892,341,8,1,15
1893,4892,2,5,375
1894,5474,42,1,97
1895,8078,45,4,144
1896,4649,32,1,164
1897,9799,16,1,42
1898,8485,20,1,1720
1899,7302,6,2,30
1900,9850,39,1,580
1901,7326,48,2,110
1902,6474,0,1,96
1903,7721,33,1,111
1904,4756,40,1,128
1905,8140,14,1,1774
1906,553,15,2,92
1907,7693,0,1,96
1908,6083,46,1,16
1909,4448,10,1,1952
1910,6110,21,2,4014
1911,9976,34,1,143
1912,3989,7,2,20
1913,5224,38,1,385
1914,6501,35,1,602
1915,9537,28,1,186
1916,5738,5,2,58
1917,8570,6,1,15
1918,4022,0,1,96
1919,5761,40,5,640
1920,21,21,1,2007
1921,5178,32,3,492
1922,4726,18,2,40
1923,228,5,1,29
1924,205,16,1,42
1925,8116,29,1,110
1926,473,25,3,432
1927,3567,14,2,3548
1928,1357,49,4,156
1929,7563,32,3,492
1930,9864,16,4,168
1931,1674,18,2,40
1932,5135,37,3,1479
1933,8274,0,1,96
1934,8455,49,1,39
1935,3442,9,1,11
1936,6646,44,1,82
1937,4784,35,1,602
1938,8222,46,4,64
1939,2013,4,1,57
1940,3920,23,2,5590
1941,3903,26,1,53
1942,3939,15,1,46
1943,7501,40,5,640
1944,3913,20,1,1720
1945,4571,7,3,30
1946,8164,8,2,30
1947,8749,13,1,1826
1948,5411,20,2,3440
1949,771,16,1,42
1950,1728,10,1,1952
1951,2766,18,1,20
1952,9119,42,2,194
1953,5406,10,2,3904
1954,4159,10,4,7808
1955,5005,23,4,11180
1956,6680,6,5,75
1957,9873,45,3,108
1958,7002,48,5,275
1959,4083,1,1,21
1960,1983,24,5,13315
1961,6264,31,1,170
1962,2481,29,1,110
1963,5095,30,1,110
1964,5871,22,2,2304
1965,3829,17,5,225
1966,3302,10,3,5856
1967,5578,21,1,2007
1968,9400,18,5,100
1969,7460,15,5,230
1970,9977,35,1,602
1971,8017,48,1,55
1972,4055,40,1,128
1973,1789,9,1,11
1974,3306,43,2,206
1975,8465,4,1,57
1976,235,14,3,5322
1977,390,19,1,23
1978,3011,25,1,144
1979,779,19,2,46
1980,7207,44,1,82
1981,9817,29,2,220
1982,7674,20,4,6880
1983,1456,41,1,61
1984,8220,28,1,186
1985,7128,5,1,29
1986,8815,47,2,64
1987,4960,1,1,21
1988,4888,22,1,1152
1989,3728,0,2,192
1990,4135,45,2,72
1991,9451,39,2,1160
1992,764,14,1,1774
1993,7043,7,1,10
1994,4524,14,1,1774
1995,3878,49,2,78
1996,2156,42,4,388
1997,3394,49,1,39
1998,5857,15,2,92
1999,9449,33,1,111
2000,4395,10,2,3904
2001,8834,11,2,2746
2002,149,45,3,108
2003,1158,14,1,1774
2004,8642,43,1,103
2005,7167,5,1,29
2006,1509,28,4,744
2007,13,25,3,432
2008,3018,39,3,1740
2009,5213,17,3,135
2010,2545,26,2,106
2011,820,45,1,36
2012,8689,16,1,42
2013,2550,39,1,580
2014,1627,27,5,680
2015,1235,45,1,36
2016,2801,23,3,8385
2017,9992,35,2,1204
2018,6421,39,4,2320
2019,3990,33,1,111
2020,2810,23,1,2795
2021,6490,11,1,1373
2022,6653,34,3,429
2023,6515,37,2,986
2024,6662,20,3,5160
2025,6058,14,5,8870
2026,4115,30,1,110
2027,2659,33,4,444
2028,7698,16,1,42
2029,3308,49,1,39
2030,3496,24,1,2663
2031,6219,16,2,84
2032,4722,40,3,384
2033,7292,10,2,3904
2034,3311,40,1,128
2035,4119,37,4,1972
2036,9524,35,3,1806
2037,207,30,2,220
2038,3908,26,2,106
2039,9920,33,2,222
2040,1694,21,1,2007
2041,8751,15,2,92
2042,4441,18,1,20
2043,9746,24,1,2663
2044,1302,41,1,61
2045,614,24,1,2663
2046,5640,48,2,110
2047,4780,25,1,144
2048,5985,0,1,96
2049,4291,45,1,36
2050,4077,45,3,108
2051,7105,39,1,580
2052,9612,9,1,11
2053,4931,23,3,8385
2054,2995,1,1,21
2055,6549,10,1,1952
2056,1576,40,1,128
2057,482,46,4,64
2058,4512,41,3,183
2059,8237,45,2,72
2060,5126,41,5,305
2061,2069,43,5,515
2062,7838,35,1,602
2063,8735,43,1,103
2064,2549,1,1,21
2065,5647,3,1,70
2066,9494,8,1,15
2067,8413,43,4,412
2068,8312,26,4,212
2069,676,7,3,30
2070,801,48,2,110
2071,1694,22,1,1152
2072,262,7,1,10
2073,3388,12,1,1992
2074,4926,41,2,122
2075,6402,17,1,45
2076,4786,35,3,1806
2077,4051,24,1,2663
2078,2063,10,2,3904
2079,7055,46,2,32
2080,5368,35,1,602
2081,7894,8,1,15
2082,5877,19,1,23
2083,6965,43,2,206
2084,934,26,1,53
2085,443,35,1,602
2086,682,46,1,16
2087,832,15,1,46
2088,5183,26,1,53
2089,1032,26,1,53
2090,1633,7,2,20
2091,7244,21,1,2007
2092,7341,3,5,350
2093,7390,8,3,45
2094,4765,22,1,1152
2095,7167,36,1,377
2096,9857,13,1,1826
2097,4351,27,3,408
2098,524,26,3,159
2099,7181,42,1,97
2100,7727,43,3,309
2101,8071,11,3,4119
2102,865,23,1,2795
2103,7980,25,1,144
2104,5584,23,3,8385
2105,9876,4,2,114
2106,944,18,2,40
2107,7930,12,3,5976
2108,2844,27,2,272
2109,540,10,4,7808
2110,1721,48,3,165
2111,6508,20,1,1720
2112,6819,45,4,144
2113,3283,11,1,1373
2114,8567,41,3,183
2115,6938,28,1,186
2116,7750,37,2,986
2117,8273,17,1,45
2118,6852,16,1,42
2119,1608,4,1,57
2120,1825,42,2,194
2121,1429,11,4,5492
2122,3591,4,4,228
2123,7047,20,2,3440
2124,7065,44,3,246
2125,5318,22,1,1152
2126,3492,15,4,184
2127,3354,48,1,55
2128,4873,6,1,15
2129,239,36,1,377
2130,8307,8,1,15
2131,8888,44,1,82
2132,9809,3,2,140
2133,5769,43,1,103
2134,6496,36,1,377
2135,715,49,1,39
2136,9208,27,1,136
2137,6131,6,1,15
2138,9625,2,2,150
2139,8811,16,1,42
2140,4999,42,1,97
2141,8429,20,1,1720
2142,7957,4,3,171
2143,303,12,1,1992
2144,1380,48,1,55
2145,6273,36,1,377
2146,61,20,1,1720
2147,1909,39,1,580
2148,5090,11,2,2746
2149,3362,24,1,2663
2150,7087,18,2,40
2151,6062,44,1,82
2152,7084,14,3,5322
2153,8776,40,2,256
2154,5965,27,2,272
2155,342,44,5,410
2156,8293,14,1,1774
2157,216,20,1,1720
2158,6156,18,1,20
2159,6144,44,1,82
2160,8373,24,5,13315
2161,1809,6,1,15
2162,3326,28,2,372
2163,8006,16,1,42
2164,8164,26,5,265
2165,5504,35,2,1204
2166,1217,31,1,170
2167,7787,29,4,440
2168,8998,17,4,180
2169,9604,31,5,850
2170,7105,24,3,7989
2171,9118,6,1,15
2172,2144,40,1,128
2173,7769,34,1,143
2174,807,41,5,305
2175,5502,34,1,143
2176,4496,42,1,97
2177,7714,29,4,440
2178,1781,30,1,110
2179,5176,34,1,143
2180,3354,2,4,300
2181,407,17,1,45
2182,9102,35,1,602
2183,5937,45,3,108
2184,5936,25,2,288
2185,3552,7,1,10
2186,2457,40,1,128
2187,1168,34,1,143
2188,6491,33,1,111
2189,1557,28,2,372
2190,5174,14,4,7096
2191,2258,10,3,5856
2192,992,32,2,328
2193,138,10,2,3904
2194,4454,10,2,3904
2195,6471,41,4,244
2196,1936,27,1,136
2197,1484,35,5,3010
2198,8534,43,2,206
2199,3648,40,1,128
2200,2956,14,2,3548
2201,9438,4,2,114
2202,4791,37,3,1479
2203,8992,4,1,57
2204,331,43,1,103
2205,3768,33,1,111
2206,1937,42,1,97
2207,142,36,1,377
2208,5641,31,3,510
2209,3663,14,1,1774
2210,6317,13,3,5478
2211,3960,8,1,15
2212,2592,19,1,23
2213,3998,49,2,78
2214,7510,18,2,40
2215,6290,44,2,164
2216,7774,34,2,286
2217,1843,23,2,5590
2218,9702,20,1,1720
2219,3347,38,1,385
2220,7583,7,3,30
2221,7975,28,2,372
2222,5503,0,2,192
2223,5020,11,2,2746
2224,9216,46,1,16
2225,4936,25,1,144
2226,4308,24,1,2663
2227,5377,22,1,1152
2228,694,16,1,42
2229,4296,19,1,23
2230,6493,5,1,29
2231,9791,10,1,1952
2232,8185,48,3,165
2233,4431,5,3,87
2234,6141,42,1,97
2235,4973,24,1,2663
2236,8994,27,1,136
2237,7060,43,1,103
2238,545,12,4,7968
2239,9888,42,2,194
2240,3701,10,3,5856
2241,6723,46,1,16
2242,2963,13,1,1826
2243,6079,42,1,97
2244,18,26,1,53
2245,4961,9,1,11
2246,4502,48,4,220
2247,5238,24,1,2663
2248,8289,22,1,1152
2249,1065,9,1,11
2250,3706,15,1,46
2251,7453,0,2,192
2252,287,15,1,46
2253,4526,13,2,3652
2254,2225,45,1,36
2255,6301,42,1,97
2256,3318,33,4,444
2257,4097,8,1,15
2258,2255,26,1,53
2259,2317,23,2,5590
2260,7628,27,3,408
2261,2298,33,3,333
2262,2902,17,1,45
2263,779,25,1,144
2264,8181,11,4,5492
2265,1248,41,1,61
2266,7563,42,2,194
2267,3021,10,1,1952
2268,5338,44,1,82
2269,3647,43,5,515
2270,9973,19,2,46
2271,33,7,2,20
2272,2912,21,3,6021
2273,1494,6,2,30
2274,9889,15,2,92
2275,4100,20,2,3440
2276,1524,2,5,375
2277,6677,20,1,1720
2278,5662,4,2,114
2279,5614,28,1,186
2280,3763,43,3,309
2281,3416,48,1,55
2282,4393,47,2,64
2283,1706,4,1,57
2284,1806,18,3,60
2285,9907,7,5,50
2286,6897,10,4,7808
2287,8781,11,2,2746
2288,8685,37,3,1479
2289,4766,2,2,150
2290,5250,1,1,21
2291,6882,49,2,78
2292,3361,34,3,429
2293,3893,17,1,45
2294,1627,34,1,143
2295,9134,23,2,5590
2296,6724,24,1,2663
2297,6693,44,1,82
2298,2154,14,1,1774
2299,4880,13,3,5478
2300,8197,11,1,1373
2301,7861,45,1,36
2302,6689,42,1,97
2303,5895,34,1,143
2304,5248,39,1,580
2305,3192,7,1,10
2306,4949,32,5,820
2307,5892,4,3,171
2308,6300,23,1,2795
2309,1124,34,3,429
2310,2254,36,2,754
2311,5664,19,1,23
2312,3128,11,2,2746
2313,7001,41,2,122
2314,2863,22,4,4608
2315,5102,45,1,36
2316,1162,46,1,16
2317,7347,21,1,2007
2318,1234,39,1,580
2319,845,7,3,30
2320,9405,13,1,1826
2321,7373,22,2,2304
2322,945,42,4,388
2323,1241,6,3,45
2324,344,46,1,16
2325,7294,32,3,492
2326,6327,15,4,184
2327,9695,11,1,1373
2328,9090,44,3,246
2329,5275,32,1,164
2330,941,16,1,42
2331,262,45,1,36
2332,4874,47,1,32
2333,4132,2,2,150
2334,1554,37,1,493
2335,7713,3,2,140
2336,8237,29,5,550
2337,7967,36,1,377
2338,7156,32,1,164
2339,6554,26,3,159
2340,6735,47,1,32
2341,8,31,1,170
2342,8573,3,3,210
2343,9534,6,1,15
2344,2909,5,1,29
2345,9031,24,3,7989
2346,2422,4,3,171
2347,6514,42,2,194
2348,7871,17,5,225
2349,3922,22,1,1152
2350,9392,41,1,61
2351,9306,42,1,97
2352,421,2,2,150
2353,1759,38,1,385
2354,2491,47,1,32
2355,377,39,1,580
2356,9979,41,1,61
2357,2698,14,1,1774
2358,4019,7,1,10
2359,2771,1,1,21
2360,4160,27,1,136
2361,9152,33,2,222
2362,5298,7,2,20
2363,3481,38,5,1925
2364,5967,31,2,340
2365,3696,8,1,15
2366,2174,41,1,61
2367,7575,23,1,2795
2368,9007,34,1,143
2369,2264,7,1,10
2370,5356,37,1,493
2371,4857,19,1,23
2372,5428,20,1,1720
2373,384,46,1,16
2374,3287,29,1,110
2375,3776,13,1,1826
2376,1124,30,1,110
2377,9238,41,2,122
2378,7637,17,1,45
2379,4565,38,3,1155
2380,5640,15,1,46
2381,5541,9,1,11
2382,1840,34,3,429
2383,9123,11,3,4119
2384,1479,21,1,2007
